Age_[ka],Sea_level_[m]
24431.00,-6.74
24435.00,-1.22
24436.00,-8.61
24439.00,-13.54
24439.00,2.46
24443.00,-27.10
24443.00,-9.87
24444.00,-8.64
24446.00,12.89
24447.00,-21.58
24451.00,-5.59
24452.00,12.25
24454.00,-1.30
24455.00,6.70
24458.00,15.92
24459.00,8.53
24463.00,12.21
24464.00,13.44
24467.00,16.50
24470.00,4.80
24471.00,5.41
24475.00,-4.45
24476.00,-8.77
24479.00,21.38
24481.00,24.45
24485.00,18.28
24486.00,13.97
24487.00,13.96
24488.00,3.50
24489.00,7.18
24493.00,-13.14
24493.00,21.94
24497.00,5.92
24497.00,2.85
24501.00,8.99
24502.00,2.22
24503.00,12.06
24505.00,17.60
24506.00,7.75
24509.00,29.90
24510.00,7.13
24513.00,29.28
24515.00,16.35
24517.00,13.89
24519.00,26.81
24519.00,15.12
24521.00,18.19
24524.00,-1.50
24525.00,4.03
24528.00,14.49
24529.00,-3.36
24533.00,-21.21
24533.00,-3.98
24537.00,13.25
24537.00,9.56
24541.00,2.78
24541.00,4.63
24545.00,20.01
24546.00,7.08
24549.00,4.62
24550.00,7.08
24553.00,8.92
24557.00,-20.01
24561.00,11.99
24565.00,-5.87
24567.00,3.36
24569.00,19.36
24573.00,2.12
24577.00,7.66
24581.00,18.73
24585.00,12.57
24589.00,34.10
24594.00,24.25
24597.00,24.25
24601.00,26.09
24605.00,28.54
24608.00,1.46
24612.00,26.07
24616.00,-5.32
24619.00,-1.01
24623.00,7.60
24627.00,5.13
24628.00,6.98
24630.00,13.74
24634.00,4.51
24638.00,18.04
24642.00,17.42
24645.00,0.18
24649.00,16.80
24653.00,16.79
24656.00,14.32
24660.00,21.70
24664.00,12.47
24665.00,5.08
24667.00,13.08
24671.00,9.38
24675.00,6.30
24679.00,12.45
24682.00,21.06
24686.00,19.21
24690.00,14.90
24693.00,8.74
24697.00,26.58
24701.00,1.96
24702.00,17.95
24704.00,3.18
24708.00,19.79
24712.00,10.54
24715.00,17.31
24719.00,11.76
24722.00,10.52
24725.00,14.20
24729.00,14.19
24732.00,0.65
24735.00,1.87
24739.00,8.63
24742.00,12.31
24746.00,6.76
24749.00,31.99
24752.00,5.52
24756.00,19.66
24759.00,27.04
24762.00,25.80
24766.00,21.48
24769.00,14.70
24770.00,-0.07
24772.00,7.93
24778.00,13.45
24783.00,14.67
24788.00,-0.73
24793.00,2.33
24798.00,-4.45
24803.00,-9.39
24804.00,-17.39
24809.00,5.97
24813.00,5.34
24814.00,1.03
24818.00,14.55
24823.00,13.92
24828.00,18.82
24833.00,7.73
24839.00,13.86
24844.00,4.61
24850.00,5.82
24855.00,3.33
24855.00,1.49
24860.00,10.08
24866.00,11.91
24871.00,16.81
24877.00,8.79
24882.00,20.46
24887.00,14.29
24893.00,18.57
24898.00,18.55
24904.00,10.51
24909.00,4.32
24914.00,14.74
24920.00,7.31
24925.00,22.04
24931.00,-16.77
24934.00,3.51
24938.00,9.02
24941.00,17.61
24945.00,-5.19
24948.00,-3.98
24952.00,0.91
24956.00,-13.27
24957.00,-16.97
24959.00,-14.53
24963.00,-0.41
24966.00,2.03
24970.00,-12.15
24974.00,8.12
24977.00,11.18
24981.00,19.76
24984.00,13.59
24988.00,16.63
24991.00,0.61
24994.00,-1.88
24995.00,7.96
24999.00,15.93
25002.00,9.14
25006.00,4.20
25009.00,10.34
25013.00,3.55
25017.00,2.30
25020.00,-5.10
25024.00,-0.20
25026.00,-11.90
25027.00,-0.22
25031.00,0.99
25035.00,3.43
25038.00,20.65
25042.00,-7.06
25045.00,14.46
25049.00,8.28
25052.00,4.58
25056.00,9.48
25060.00,6.38
25063.00,-1.63
25065.00,5.12
25067.00,8.81
25070.00,-5.98
25074.00,3.85
25078.00,12.44
25081.00,-1.73
25085.00,5.02
25088.00,1.31
25092.00,0.06
25096.00,0.66
25099.00,-0.59
25103.00,6.17
25106.00,-7.38
25110.00,-19.70
25113.00,-4.94
25117.00,-7.41
25119.00,-11.11
25124.00,-6.81
25128.00,-7.44
25131.00,-11.14
25135.00,-2.53
25139.00,-3.77
25142.00,-5.63
25146.00,-7.48
25149.00,-2.57
25153.00,12.19
25157.00,1.10
25160.00,0.48
25164.00,9.09
25167.00,-3.23
25171.00,1.07
25174.00,24.44
25178.00,-8.18
25182.00,12.73
25185.00,10.26
25189.00,17.02
25192.00,-2.68
25196.00,18.85
25200.00,20.69
25203.00,2.22
25207.00,15.14
25208.00,-2.09
25210.00,2.83
25214.00,-10.10
25218.00,9.59
25221.00,-0.27
25225.00,20.04
25228.00,10.19
25235.00,-2.74
25239.00,5.25
25240.00,4.02
25243.00,4.01
25246.00,-0.91
25250.00,3.39
25250.00,-14.46
25252.00,6.46
25256.00,4.61
25259.00,13.22
25263.00,13.83
25266.00,4.60
25270.00,9.52
25273.00,22.44
25277.00,14.43
25281.00,15.04
25284.00,42.73
25286.00,-1.58
25288.00,2.73
25291.00,3.34
25295.00,5.18
25299.00,16.25
25302.00,14.41
25306.00,-5.25
25309.00,8.31
25313.00,18.18
25317.00,11.44
25320.00,2.22
25324.00,5.94
25327.00,5.35
25329.00,-11.26
25331.00,2.91
25334.00,10.31
25338.00,17.72
25342.00,5.44
25345.00,17.15
25349.00,19.03
25352.00,16.58
25356.00,19.07
25360.00,13.56
25363.00,1.89
25367.00,1.91
25370.00,12.39
25374.00,19.19
25378.00,13.68
25381.00,10.00
25385.00,6.34
25388.00,8.82
25392.00,2.07
25396.00,8.25
25397.00,2.11
25401.00,9.53
25405.00,3.45
25409.00,1.68
25413.00,17.76
25417.00,17.22
25421.00,6.22
25425.00,1.99
25429.00,1.46
25433.00,15.07
25437.00,-1.46
25441.00,19.54
25443.00,5.42
25446.00,-5.60
25450.00,-19.67
25454.00,0.71
25458.00,-7.83
25462.00,-6.52
25466.00,4.02
25470.00,-23.59
25474.00,4.18
25478.00,9.18
25478.00,-5.59
25482.00,-10.44
25482.00,-17.82
25486.00,-5.44
25486.00,-6.67
25490.00,-1.05
25490.00,-2.90
25492.00,-4.71
25495.00,-6.49
25495.00,-7.72
25500.00,-14.40
25504.00,-3.85
25508.00,-6.84
25513.00,-1.19
25517.00,-7.25
25521.00,-5.94
25525.00,4.61
25529.00,6.55
25533.00,-5.06
25533.00,-0.75
25537.00,-14.81
25541.00,9.27
25545.00,-10.33
25549.00,-9.63
25553.00,-8.31
25558.00,11.49
25562.00,1.73
25566.00,11.67
25570.00,8.68
25575.00,16.79
25578.00,8.86
25582.00,-5.83
25590.00,-1.34
25627.00,11.74
25631.00,6.29
25635.00,18.06
25639.00,13.22
25643.00,18.23
25647.00,15.85
25652.00,25.80
25656.00,-11.04
25660.00,15.50
25663.00,14.33
25666.00,-16.99
25669.00,-8.93
25672.00,28.06
25675.00,5.35
25678.00,-1.35
25681.00,4.86
25684.00,5.54
25687.00,25.29
25687.00,-4.86
25690.00,-6.65
25693.00,8.19
25697.00,21.19
25700.00,22.48
25703.00,23.15
25706.00,13.35
25709.00,9.10
25712.00,17.15
25715.00,24.58
25718.00,4.33
25719.00,13.57
25721.00,-7.93
25724.00,-0.50
25727.00,3.86
25730.00,3.91
25733.00,2.73
25736.00,10.17
25739.00,19.45
25742.00,5.96
25745.00,14.01
25748.00,6.06
25750.00,-7.44
25751.00,3.03
25755.00,14.18
25758.00,-7.31
25761.00,21.05
25764.00,-2.29
25767.00,8.84
25770.00,2.12
25773.00,7.71
25775.00,7.13
25775.00,7.13
25776.00,1.61
25780.00,12.14
25784.00,2.97
25788.00,3.04
25793.00,-0.57
25795.00,-4.23
25797.00,3.81
25801.00,-7.83
25806.00,-1.65
25810.00,9.45
25814.00,-10.22
25818.00,7.03
25823.00,1.52
25827.00,25.54
25831.00,14.48
25835.00,2.19
25838.00,-7.64
25840.00,-2.70
25844.00,0.39
25848.00,-7.59
25853.00,-13.71
25857.00,1.08
25861.00,-2.60
25866.00,6.66
25870.00,2.37
25875.00,16.55
25879.00,6.11
25882.00,-6.80
25883.00,1.83
25884.00,-9.25
25888.00,-11.07
25893.00,-7.35
25898.00,0.06
25902.00,1.29
25904.00,11.75
25907.00,12.36
25911.00,-4.88
25916.00,-17.20
25921.00,-1.22
25925.00,-7.38
25928.00,-38.77
25930.00,-10.47
25934.00,-0.02
25938.00,4.89
25942.00,-15.43
25946.00,9.79
25948.00,0.56
25950.00,-17.29
25954.00,2.39
25957.00,-3.16
25961.00,-16.71
25965.00,-8.72
25967.00,-21.03
25969.00,-10.57
25973.00,-3.81
25976.00,6.64
25979.00,23.25
25982.00,22.62
25984.00,-3.84
25986.00,18.92
25989.00,11.53
25992.00,-0.17
25995.00,4.74
25998.00,18.89
26000.00,17.04
26001.00,18.26
26005.00,8.39
26008.00,20.67
26011.00,21.88
26014.00,5.85
26016.00,-8.32
26017.00,-14.48
26020.00,26.73
26022.00,2.10
26023.00,21.78
26028.00,5.75
26031.00,1.11
26032.00,-14.59
26034.00,5.39
26037.00,21.06
26040.00,1.96
26044.00,8.39
26047.00,5.91
26050.00,0.96
26053.00,0.94
26056.00,10.45
26059.00,1.20
26063.00,12.86
26066.00,24.53
26067.00,6.06
26069.00,15.89
26072.00,8.48
26075.00,16.46
26078.00,15.82
26081.00,20.10
26085.00,21.92
26088.00,21.28
26093.00,21.24
26097.00,23.67
26102.00,17.47
26104.00,2.07
26107.00,13.11
26112.00,17.99
26116.00,3.79
26121.00,2.51
26126.00,-6.77
26131.00,7.94
26137.00,7.27
26141.00,2.92
26144.00,-1.42
26146.00,-13.75
26148.00,8.38
26151.00,-7.65
26155.00,-2.77
26158.00,-12.64
26161.00,13.17
26165.00,-8.41
26168.00,2.02
26172.00,7.52
26175.00,9.95
26178.00,-1.16
26179.00,-1.17
26181.00,14.20
26184.00,5.55
26187.00,18.44
26189.00,5.50
26192.00,-3.15
26195.00,14.05
26198.00,-12.44
26201.00,-11.24
26204.00,2.90
26207.00,12.73
26208.00,-28.50
26210.00,11.49
26212.00,-0.22
26215.00,8.38
26218.00,-6.40
26221.00,-6.42
26224.00,-7.05
26227.00,6.47
26230.00,31.69
26233.00,13.83
26235.00,-0.34
26237.00,-1.58
26238.00,3.34
26241.00,0.86
26244.00,0.23
26247.00,-4.09
26250.00,13.74
26253.00,-9.66
26255.00,-18.29
26258.00,-4.76
26261.00,3.22
26264.00,-7.87
26267.00,-8.50
26270.00,-3.59
26273.00,-16.53
26274.00,-16.54
26276.00,1.91
26279.00,-17.18
26283.00,-4.89
26289.00,-17.23
26293.00,-9.25
26296.00,-20.34
26300.00,8.56
26303.00,5.49
26306.00,-1.89
26310.00,-27.11
26313.00,-4.33
26316.00,0.60
26320.00,-9.24
26323.00,-7.38
26326.00,4.32
26330.00,0.64
26333.00,3.11
26337.00,-21.50
26341.00,-19.03
26343.00,-11.64
26347.00,-15.32
26350.00,-2.39
26354.00,-15.30
26357.00,-10.99
26360.00,-2.98
26364.00,13.03
26367.00,-5.42
26372.00,24.74
26376.00,-15.55
26381.00,8.77
26385.00,-15.22
26390.00,-3.52
26394.00,29.11
26399.00,9.43
26403.00,20.54
26408.00,15.67
26411.00,21.24
26415.00,5.28
26418.00,-22.38
26419.00,11.48
26421.00,4.11
26425.00,6.00
26428.00,22.34
26431.00,-14.86
26434.00,-14.83
26438.00,-32.64
26440.00,-17.23
26444.00,-0.57
26446.00,-18.40
26448.00,-25.15
26451.00,-6.04
26452.00,-12.18
26458.00,-15.81
26459.00,-25.96
26461.00,3.29
26464.00,-11.44
26465.00,-7.74
26471.00,-21.22
26477.00,-36.54
26481.00,1.04
26483.00,-20.48
26487.00,4.18
26489.00,-6.26
26490.00,3.59
26495.00,-13.89
26497.00,23.97
26500.00,27.08
26501.00,-26.44
26504.00,19.75
26507.00,-9.13
26510.00,-17.08
26515.00,-27.47
26521.00,-24.93
26523.00,-31.98
26524.00,-8.27
26531.00,-33.40
26533.00,-18.60
26538.00,-8.69
26540.00,-21.58
26542.00,-4.94
26547.00,8.67
26548.00,-14.70
26552.00,4.74
26556.00,-2.89
26557.00,-25.03
26561.00,9.49
26566.00,-14.90
26571.00,-0.83
26576.00,2.32
26576.00,-9.99
26576.00,-27.22
26581.00,16.54
26585.00,-1.25
26586.00,11.69
26590.00,5.90
26594.00,-17.53
26595.00,4.43
26600.00,4.81
26603.00,-5.01
26605.00,-1.92
26610.00,5.20
26615.00,-3.99
26619.00,10.81
26622.00,14.21
26624.00,15.15
26629.00,21.04
26630.00,-5.11
26645.00,-22.22
26647.00,-6.52
26655.00,-15.68
26664.00,-16.33
26672.00,-4.78
26681.00,-18.87
26689.00,-37.27
26697.00,-14.44
26705.00,-16.27
26713.00,-23.35
26721.00,-27.36
26727.00,-21.83
26729.00,-28.60
26737.00,-24.92
26745.00,-19.39
26753.00,-28.63
26761.00,-45.26
26768.00,-18.81
26769.00,-37.27
26777.00,-23.74
26785.00,-16.37
26793.00,-26.22
26801.00,-18.24
26809.00,-27.25
26815.00,-23.31
26821.00,-16.61
26827.00,-15.74
26833.00,-14.58
26838.00,9.68
26839.00,-8.18
26845.00,0.07
26850.00,-35.98
26856.00,-26.81
26869.00,2.59
26871.00,-7.89
26878.00,-12.58
26885.00,-25.27
26893.00,-33.35
26900.00,-36.19
26907.00,-34.80
26914.00,-26.94
26921.00,-27.09
26927.00,6.63
26934.00,-11.36
26939.00,-11.46
26941.00,-1.96
26947.00,-1.78
26954.00,-7.46
26961.00,-11.30
26969.00,-7.77
26976.00,-1.76
26983.00,-10.52
26990.00,-1.44
26998.00,16.24
27005.00,3.18
27011.00,-17.26
27012.00,-8.66
27015.00,0.51
27020.00,-16.83
27021.00,-12.23
27027.00,-24.97
27030.00,-26.27
27034.00,-28.19
27039.00,-3.07
27041.00,-38.18
27047.00,-35.95
27049.00,-22.97
27056.00,-27.73
27058.00,-20.07
27063.00,-20.49
27071.00,-12.96
27078.00,-6.95
27085.00,-4.02
27093.00,-22.65
27095.00,-28.84
27100.00,-19.71
27105.00,-26.58
27110.00,-24.21
27115.00,-16.31
27122.00,-22.60
27126.00,-39.91
27136.00,-25.33
27144.00,-21.18
27152.00,-5.95
27154.00,-5.38
27160.00,-33.18
27167.00,-24.09
27175.00,-13.17
27183.00,-4.09
27191.00,-1.17
27193.00,-17.82
27195.00,-18.48
27198.00,-28.69
27206.00,-21.72
27210.00,-18.69
27214.00,-15.66
27220.00,-29.27
27225.00,-9.64
27227.00,-4.74
27231.00,-10.32
27242.00,-5.53
27249.00,-15.45
27255.00,13.40
27257.00,8.45
27262.00,7.16
27269.00,5.24
27276.00,-27.46
27282.00,-23.84
27289.00,10.54
27291.00,17.29
27296.00,-20.31
27302.00,-16.68
27309.00,-26.59
27312.00,9.08
27316.00,-24.81
27323.00,-31.64
27330.00,-24.93
27337.00,-12.07
27344.00,-6.60
27351.00,0.11
27366.00,-28.34
27373.00,4.22
27380.00,-9.39
27385.00,13.95
27387.00,13.32
27394.00,-15.05
27396.00,2.16
27402.00,-36.04
27412.00,-18.84
27421.00,-13.34
27425.00,-9.66
27430.00,-20.76
27439.00,-16.49
27442.00,-15.88
27448.00,-14.06
27458.00,-15.95
27462.00,-25.19
27463.00,-7.97
27468.00,13.55
27473.00,-3.08
27474.00,-1.24
27478.00,-14.79
27483.00,5.50
27487.00,3.02
27488.00,13.78
27493.00,-9.93
27498.00,-29.02
27498.00,-35.18
27503.00,-21.96
27508.00,-14.28
27511.00,-2.60
27513.00,-26.60
27519.00,-29.08
27527.00,-12.28
27529.00,5.97
27534.00,-21.73
27543.00,-14.68
27545.00,5.93
27549.00,-17.47
27552.00,-7.94
27556.00,-12.87
27558.00,-21.80
27563.00,-34.73
27565.00,-27.35
27566.00,-33.51
27569.00,-21.21
27573.00,-5.22
27576.00,-8.92
27581.00,-22.78
27583.00,-15.50
27587.00,-24.33
27590.00,-13.57
27594.00,-3.43
27598.00,-12.67
27601.00,-20.99
27606.00,-21.65
27612.00,-19.55
27618.00,-31.30
27624.00,-10.43
27631.00,-1.26
27636.00,-20.39
27645.00,-40.16
27654.00,-24.24
27664.00,-10.79
27673.00,-9.95
27683.00,-12.20
27691.00,-22.73
27701.00,-45.59
27709.00,-37.09
27717.00,-23.05
27718.00,-46.45
27726.00,-27.80
27735.00,18.54
27736.00,-14.09
27743.00,17.19
27745.00,-19.14
27751.00,3.54
27754.00,-3.27
27760.00,-1.51
27763.00,-2.78
27768.00,0.22
27776.00,-9.12
27785.00,-4.33
27793.00,0.17
27797.00,-31.57
27801.00,7.75
27807.00,-38.51
27814.00,-19.56
27820.00,-24.90
27826.00,-33.32
27828.00,-17.97
27833.00,-3.91
27858.00,-23.44
27861.00,-19.80
27864.00,-43.85
27873.00,-27.40
27881.00,-41.70
27890.00,-25.55
27898.00,-38.31
27902.00,-32.23
27907.00,-39.38
27915.00,-41.04
27924.00,-46.72
27932.00,-22.23
27941.00,-18.06
27949.00,-23.73
27958.00,-0.48
27964.00,-19.04
27970.00,-7.44
27976.00,-8.14
27977.00,-15.54
27979.00,-20.50
27982.00,-18.08
27987.00,-18.78
27993.00,-21.33
27999.00,-18.96
28005.00,-18.40
28008.00,-44.27
28011.00,-17.22
28023.00,-27.16
28028.00,-8.12
28037.00,-11.27
28040.00,-10.06
28046.00,-34.41
28052.00,-23.69
28057.00,0.27
28063.00,-2.24
28065.00,-0.41
28066.00,-13.95
28069.00,6.95
28080.00,-1.14
28092.00,-23.38
28095.00,-22.18
28098.00,-19.12
28103.00,1.16
28103.00,-7.45
28109.00,9.15
28115.00,-37.64
28121.00,-16.73
28124.00,-12.43
28126.00,-5.05
28134.00,-0.15
28141.00,-0.17
28148.00,-34.03
28156.00,-24.82
28156.00,-10.67
28159.00,-11.91
28163.00,-21.76
28170.00,-2.70
28178.00,18.81
28185.00,0.64
28192.00,-37.22
28196.00,-12.00
28200.00,-20.63
28207.00,5.51
28208.00,-13.26
28215.00,-22.51
28221.00,-19.14
28222.00,-19.45
28227.00,-27.47
28229.00,1.45
28231.00,-31.79
28236.00,-0.41
28240.00,-32.42
28243.00,2.03
28246.00,-26.29
28249.00,-31.22
28256.00,-42.93
28260.00,-14.63
28263.00,-36.18
28269.00,-36.19
28275.00,-28.82
28282.00,-23.92
28289.00,-35.63
28295.00,-33.18
28301.00,-24.58
28308.00,-22.76
28314.00,-28.94
28320.00,-11.12
28327.00,-26.53
28333.00,-21.63
28339.00,-0.12
28345.00,17.09
28352.00,2.30
28358.00,-5.73
28363.00,-32.82
28364.00,-8.83
28370.00,-10.08
28377.00,-31.03
28382.00,-14.44
28386.00,-5.84
28391.00,-5.24
28392.00,-13.86
28396.00,2.13
28401.00,-25.58
28415.00,-16.37
28418.00,-5.30
28420.00,-36.07
28425.00,-5.92
28430.00,6.99
28435.00,-7.17
28439.00,-21.94
28440.00,-19.48
28445.00,-15.18
28449.00,-27.49
28454.00,-6.58
28459.00,-18.27
28463.00,-5.97
28464.00,-13.97
28468.00,-9.67
28473.00,-22.60
28479.00,-9.68
28487.00,-1.69
28496.00,-21.40
28497.00,-2.32
28504.00,-14.00
28522.00,7.33
28531.00,-37.86
28541.00,-23.65
28545.00,-19.94
28549.00,-26.69
28557.00,15.81
28564.00,-2.61
28572.00,-0.11
28579.00,-3.15
28586.00,-22.19
28594.00,-33.23
28596.00,-22.14
28604.00,-14.07
28607.00,1.36
28613.00,-13.33
28625.00,-14.41
28628.00,-13.14
28633.00,-17.38
28634.00,-16.76
28639.00,-12.38
28642.00,-12.34
28644.00,-19.09
28644.00,-28.93
28647.00,-31.97
28650.00,10.53
28656.00,-6.32
28661.00,-28.10
28667.00,-28.64
28672.00,-32.26
28678.00,-22.96
28684.00,-16.72
28689.00,-19.74
28692.00,-27.70
28693.00,-41.22
28695.00,-24.58
28701.00,-12.80
28706.00,-8.39
28712.00,-9.50
28717.00,-1.40
28720.00,-19.80
28723.00,-16.04
28729.00,-7.30
28734.00,-15.81
28741.00,-27.36
28747.00,-34.01
28751.00,-17.31
28754.00,-14.78
28761.00,-25.10
28767.00,-16.36
28774.00,-22.99
28780.00,-22.25
28783.00,-7.42
28787.00,-11.64
28793.00,-12.75
28800.00,-15.68
28806.00,-27.24
28813.00,-7.39
28816.00,-6.10
28819.00,-21.11
28826.00,-10.80
28832.00,-23.59
28839.00,-6.82
28845.00,-29.46
28848.00,-20.16
28851.00,-17.02
28857.00,-3.97
28863.00,-21.06
28869.00,-29.55
28875.00,-18.34
28878.00,-20.12
28881.00,-21.90
28887.00,-48.84
28893.00,-26.56
28899.00,-52.89
28906.00,-26.30
28908.00,-10.26
28909.00,-21.93
28912.00,-18.19
28914.00,-12.00
28918.00,-28.54
28921.00,-20.49
28924.00,-9.97
28927.00,-0.99
28931.00,-12.31
28933.00,-14.73
28936.00,-7.29
28946.00,10.12
28953.00,-3.29
28960.00,-30.24
28967.00,-3.04
28970.00,-1.75
28974.00,-4.76
28981.00,-28.63
28988.00,-24.50
28995.00,-28.38
29002.00,-9.18
29005.00,-6.06
29015.00,-29.90
29022.00,-11.33
29028.00,25.07
29035.00,12.26
29038.00,-2.47
29041.00,-28.88
29047.00,-31.25
29054.00,-16.68
29060.00,-10.74
29067.00,-12.48
29070.00,-16.74
29073.00,-19.15
29080.00,-4.28
29086.00,-21.41
29099.00,9.56
29103.00,0.98
29105.00,7.76
29109.00,-13.14
29114.00,-28.49
29118.00,-29.70
29122.00,-30.90
29125.00,-16.73
29127.00,-23.48
29131.00,-22.84
29135.00,-22.20
29140.00,-19.09
29144.00,-3.07
29146.00,-0.59
29147.00,-0.59
29153.00,-9.78
29158.00,-42.36
29162.00,-2.95
29166.00,-8.46
29169.00,8.79
29171.00,-9.05
29175.00,-26.25
29180.00,-21.91
29184.00,-41.58
29188.00,-31.71
29191.00,7.70
29197.00,-23.03
29202.00,-27.95
29206.00,-21.20
29210.00,15.71
29213.00,-0.93
29215.00,8.29
29216.00,9.52
29220.00,-5.27
29225.00,5.17
29230.00,19.29
29235.00,11.88
29238.00,-5.36
29240.00,-15.22
29245.00,1.99
29250.00,-19.58
29255.00,-13.76
29260.00,-4.14
29269.00,-21.52
29274.00,-27.09
29280.00,-5.58
29282.00,-11.44
29284.00,-9.91
29289.00,-6.86
29294.00,-5.65
29298.00,-1.37
29299.00,-16.14
29303.00,12.12
29304.00,7.60
29307.00,-12.54
29309.00,-2.11
29312.00,-0.92
29314.00,2.44
29316.00,-1.58
29320.00,19.90
29325.00,35.84
29326.00,17.98
29329.00,3.17
29333.00,3.74
29338.00,17.83
29342.00,26.39
29347.00,39.25
29348.00,29.39
29351.00,29.97
29355.00,-7.63
29360.00,-18.77
29362.00,2.75
29364.00,-10.20
29369.00,-14.58
29370.00,2.64
29371.00,-12.76
29373.00,-17.09
29379.00,-5.47
29386.00,-17.87
29392.00,8.51
29399.00,-14.04
29401.00,-7.60
29406.00,-5.18
29414.00,-9.55
29422.00,-33.61
29429.00,-10.89
29436.00,-4.18
29440.00,-7.90
29444.00,13.61
29451.00,8.01
29458.00,24.57
29459.00,2.41
29464.00,5.76
29466.00,30.67
29469.00,7.87
29471.00,-9.37
29473.00,13.38
29477.00,-3.88
29481.00,-1.45
29484.00,10.22
29490.00,2.17
29491.00,-0.91
29499.00,-16.36
29504.00,-15.73
29506.00,-7.72
29506.00,23.05
29513.00,-24.30
29520.00,8.35
29528.00,12.09
29540.00,-8.78
29542.00,0.47
29550.00,1.74
29557.00,-5.00
29564.00,-8.04
29571.00,-8.00
29577.00,-13.51
29579.00,-12.88
29586.00,5.00
29593.00,-0.50
29601.00,-5.36
29608.00,-0.27
29609.00,0.99
29612.00,10.29
29615.00,-16.10
29616.00,1.16
29620.00,27.72
29623.00,19.79
29626.00,-11.52
29630.00,-9.88
29634.00,-5.78
29638.00,5.39
29641.00,8.23
29644.00,22.77
29648.00,-28.52
29652.00,-8.42
29653.00,-0.39
29656.00,45.22
29663.00,-21.69
29671.00,9.28
29680.00,-13.27
29688.00,-11.23
29697.00,-3.62
29699.00,3.81
29706.00,-5.18
29714.00,16.02
29721.00,5.80
29735.00,5.67
29735.00,23.52
29738.00,21.78
29741.00,39.73
29748.00,17.82
29753.00,22.61
29758.00,-20.60
29763.00,-0.43
29765.00,-4.97
29767.00,-3.67
29772.00,5.12
29777.00,1.91
29782.00,5.47
29787.00,0.10
29789.00,29.71
29796.00,17.03
29801.00,-16.03
29806.00,11.21
29811.00,17.52
29813.00,10.81
29816.00,23.52
29820.00,6.10
29825.00,21.64
29830.00,31.03
29838.00,22.05
29842.00,9.25
29846.00,-15.86
29848.00,24.82
29852.00,7.10
29855.00,8.42
29856.00,-2.63
29859.00,7.31
29863.00,11.74
29871.00,-3.39
29880.00,-2.50
29884.00,6.55
29889.00,-4.99
29893.00,10.83
29897.00,-9.35
29906.00,-7.92
29911.00,-13.37
29915.00,4.86
29918.00,-22.47
29922.00,3.75
29925.00,-4.19
29929.00,-4.74
29932.00,4.86
29936.00,9.54
29939.00,9.91
29943.00,-11.77
29944.00,5.07
29946.00,6.96
29950.00,-14.72
29953.00,15.08
29957.00,1.92
29960.00,25.05
29964.00,11.59
29967.00,19.03
29970.00,7.08
29974.00,-7.31
29977.00,-8.48
29979.00,-7.83
29981.00,12.51
29984.00,-0.97
29988.00,11.41
29991.00,0.80
29995.00,10.92
29998.00,-11.18
30002.00,3.00
30005.00,-5.62
30009.00,-1.94
30012.00,2.36
30014.00,9.13
30016.00,10.35
30019.00,17.73
30023.00,2.33
30026.00,-0.13
30029.00,2.32
30033.00,-0.15
30036.00,10.30
30040.00,4.14
30043.00,-1.41
30047.00,-18.03
30051.00,-8.20
30054.00,-6.98
30058.00,-18.06
30062.00,-9.46
30066.00,-0.24
30069.00,-0.86
30073.00,-15.03
30077.00,-3.96
30080.00,7.11
30084.00,-19.98
30086.00,-0.29
30088.00,-5.22
30092.00,-4.61
30095.00,0.92
30099.00,-8.94
30103.00,-6.52
30107.00,-17.04
30111.00,4.44
30114.00,-5.45
30118.00,-8.58
30122.00,2.44
30124.00,6.10
30125.00,-7.45
30129.00,-3.20
30133.00,1.67
30137.00,-3.31
30140.00,-17.51
30144.00,5.82
30148.00,-5.32
30152.00,-2.30
30155.00,-2.95
30159.00,6.22
30161.00,21.58
30163.00,8.62
30167.00,12.88
30170.00,8.52
30174.00,3.54
30178.00,4.72
30182.00,2.82
30185.00,15.08
30189.00,11.33
30193.00,19.89
30197.00,27.83
30198.00,18.59
30201.00,9.32
30204.00,1.28
30208.00,23.38
30212.00,0.56
30215.00,-0.71
30218.00,1.71
30221.00,5.98
30223.00,19.49
30226.00,-5.78
30229.00,1.57
30231.00,-3.99
30232.00,16.30
30235.00,-0.35
30238.00,8.22
30241.00,4.49
30244.00,-9.09
30246.00,-17.73
30249.00,-5.46
30252.00,11.73
30255.00,4.31
30258.00,6.12
30259.00,14.72
30261.00,-10.23
30264.00,-14.88
30267.00,-19.23
30269.00,-6.33
30272.00,-3.91
30275.00,2.21
30278.00,8.32
30281.00,10.13
30284.00,11.32
30288.00,0.81
30290.00,0.17
30292.00,-0.48
30297.00,-6.69
30302.00,9.25
30306.00,8.61
30311.00,1.81
30315.00,1.79
30320.00,13.45
30325.00,1.11
30329.00,22.00
30333.00,-2.64
30335.00,17.04
30337.00,-11.28
30341.00,-11.92
30345.00,-11.95
30350.00,-19.36
30354.00,-4.62
30358.00,6.43
30362.00,-21.29
30366.00,11.92
30370.00,11.28
30374.00,-4.75
30376.00,6.31
30378.00,-7.54
30382.00,-8.49
30386.00,2.56
30390.00,-11.62
30394.00,-4.88
30398.00,3.10
30403.00,-0.61
30407.00,3.08
30411.00,6.16
30415.00,6.16
30416.00,0.62
30419.00,-3.69
30423.00,-6.76
30427.00,-17.23
30431.00,8.01
30435.00,6.77
30439.00,-3.69
30443.00,16.62
30448.00,3.08
30452.00,22.77
